price_in_rp,building_size_m2,land_size_m2,floors,bedrooms,bathrooms,building_age
300000000.0,50.0,72.0,1.0,2.0,1.0,
850000000.0,110.0,170.0,1.0,3.0,2.0,
1200000000.0,100.0,170.0,1.0,2.0,1.0,
550000000.0,100.0,132.0,1.0,3.0,2.0,
355000000.0,65.0,72.0,1.0,3.0,2.0,0.0
430000000.0,100.0,72.0,1.0,3.0,2.0,0.0
245000000.0,56.0,84.0,1.0,2.0,1.0,
245000000.0,60.0,72.0,1.0,2.0,1.0,
950000000.0,45.0,160.0,1.0,2.0,1.0,
250000000.0,60.0,72.0,1.0,2.0,1.0,
250000000.0,60.0,72.0,1.0,2.0,1.0,
295000000.0,30.0,120.0,1.0,2.0,1.0,
235000000.0,36.0,72.0,1.0,2.0,1.0,
350000000.0,55.0,90.0,1.0,2.0,1.0,0.0
350000000.0,55.0,90.0,1.0,2.0,1.0,0.0
350000000.0,55.0,90.0,1.0,2.0,1.0,0.0
225000000.0,36.0,90.0,1.0,2.0,1.0,
280000000.0,36.0,90.0,1.0,2.0,1.0,
650000000.0,70.0,144.0,1.0,2.0,2.0,
549000000.0,38.0,120.0,1.0,2.0,1.0,
434000000.0,36.0,90.0,1.0,2.0,1.0,
750000000.0,70.0,84.0,1.0,2.0,2.0,2.0
450000000.0,36.0,72.0,1.0,2.0,1.0,3.0
1100000000.0,103.0,155.0,2.0,3.0,3.0,
3000000000.0,300.0,162.0,2.0,4.0,4.0,
1800000000.0,170.0,162.0,2.0,3.0,3.0,
3300000000.0,150.0,351.0,2.0,4.0,3.0,
1050000000.0,95.0,115.0,1.0,2.0,1.0,
775000000.0,69.0,72.0,2.0,3.0,2.0,0.0
919000000.0,69.0,110.0,2.0,3.0,2.0,0.0
908000000.0,69.0,108.0,1.0,3.0,2.0,0.0
775000000.0,69.0,72.0,2.0,3.0,2.0,0.0
440000000.0,42.0,78.0,1.0,2.0,1.0,0.0
1020000000.0,133.0,112.0,2.0,4.0,3.0,0.0
805000000.0,112.0,91.0,2.0,4.0,2.0,0.0
1000000000.0,2000.0,4000.0,1.0,4.0,4.0,
2600000000.0,500.0,1750.0,1.0,3.0,3.0,
500000000.0,350.0,200.0,2.0,3.0,3.0,7.0
7500000000.0,1000.0,4704.0,1.0,4.0,3.0,
2500000000.0,350.0,198.0,2.0,4.0,3.0,
820000000.0,100.0,178.0,1.0,4.0,2.0,17.0
389000000.0,161.0,110.0,2.0,3.0,3.0,1.0
4000000000.0,350.0,636.0,2.0,4.0,4.0,22.0
85000000.0,72.0,72.0,1.0,2.0,1.0,5.0
338000000.0,36.0,72.0,1.0,2.0,1.0,0.0
3500000000.0,350.0,4445.0,2.0,5.0,4.0,13.0
550000000.0,32.0,72.0,1.0,2.0,1.0,10.0
799000000.0,70.0,74.0,2.0,3.0,2.0,0.0
811000000.0,70.0,72.0,2.0,3.0,2.0,0.0
660000000.0,45.0,80.0,1.0,2.0,1.0,
1200000000.0,100.0,120.0,2.0,3.0,3.0,
330000000.0,40.0,60.0,1.0,2.0,1.0,0.0
1200000000.0,100.0,120.0,2.0,3.0,3.0,
660000000.0,45.0,80.0,1.0,2.0,1.0,
2280000000.0,200.0,180.0,2.0,3.0,4.0,
790000000.0,85.0,72.0,2.0,3.0,2.0,0.0
690000000.0,50.0,75.0,2.0,2.0,1.0,0.0
1030000000.0,90.0,83.0,2.0,3.0,2.0,1.0
660000000.0,45.0,80.0,1.0,2.0,1.0,
495000000.0,50.0,73.0,1.0,2.0,1.0,
885000000.0,85.0,54.0,2.0,3.0,3.0,0.0
775000000.0,75.0,91.0,1.0,3.0,2.0,0.0
900000000.0,72.0,60.0,1.0,2.0,1.0,0.0
650000000.0,45.0,75.0,1.0,2.0,1.0,1.0
799000000.0,74.0,70.0,2.0,3.0,2.0,0.0
930000000.0,80.0,72.0,2.0,3.0,2.0,0.0
895000000.0,90.0,68.0,2.0,3.0,3.0,0.0
775000000.0,70.0,91.0,1.0,3.0,2.0,0.0
725000000.0,42.0,68.0,1.0,2.0,1.0,0.0
800000000.0,72.0,70.0,2.0,3.0,2.0,0.0
1150000000.0,110.0,70.0,2.0,3.0,3.0,0.0
494000000.0,40.0,66.0,1.0,2.0,1.0,0.0
940000000.0,100.0,88.0,2.0,3.0,3.0,0.0
1200000000.0,356.0,180.0,2.0,4.0,3.0,
560000000.0,47.0,55.0,2.0,3.0,2.0,0.0
350000000.0,40.0,60.0,1.0,2.0,1.0,0.0
625000000.0,55.0,75.0,1.0,2.0,1.0,0.0
750000000.0,60.0,103.0,1.0,3.0,2.0,0.0
675000000.0,50.0,70.0,1.0,2.0,1.0,0.0
400000000.0,45.0,68.0,1.0,2.0,1.0,0.0
895000000.0,75.0,89.0,1.0,3.0,2.0,0.0
930000000.0,120.0,85.0,2.0,4.0,3.0,0.0
865000000.0,80.0,50.0,2.0,3.0,3.0,0.0
1120000000.0,100.0,72.0,2.0,3.0,3.0,0.0
1150000000.0,100.0,70.0,2.0,3.0,2.0,0.0
1270000000.0,92.0,65.0,2.0,3.0,3.0,0.0
1000000000.0,84.0,100.0,2.0,3.0,2.0,0.0
220000000.0,36.0,60.0,1.0,2.0,1.0,0.0
390000000.0,54.0,150.0,1.0,2.0,2.0,0.0
1580000000.0,90.0,84.0,2.0,3.0,3.0,0.0
1300000000.0,103.0,75.0,3.0,3.0,3.0,0.0
945000000.0,74.0,60.0,2.0,3.0,2.0,0.0
1200000000.0,165.0,117.0,2.0,4.0,3.0,1.0
1580000000.0,85.0,84.0,2.0,3.0,3.0,0.0
550000000.0,37.0,63.0,1.0,2.0,1.0,0.0
2990000000.0,150.0,232.0,2.0,4.0,4.0,
1050000000.0,154.0,83.0,2.0,5.0,2.0,
875000000.0,78.0,61.0,2.0,3.0,2.0,0.0
1200000000.0,78.0,98.0,2.0,2.0,3.0,
800000000.0,54.0,67.0,2.0,3.0,2.0,0.0
750000000.0,63.0,62.0,2.0,3.0,2.0,0.0
1980000000.0,180.0,143.0,2.0,4.0,3.0,5.0
1050000000.0,154.0,83.0,2.0,5.0,2.0,
2990000000.0,150.0,232.0,2.0,4.0,4.0,
595000000.0,40.0,88.0,1.0,2.0,1.0,0.0
1050000000.0,154.0,83.0,2.0,5.0,2.0,
535000000.0,40.0,73.0,1.0,2.0,1.0,0.0
897000000.0,70.0,90.0,2.0,3.0,2.0,0.0
678000000.0,54.0,60.0,2.0,3.0,2.0,0.0
617000000.0,46.0,60.0,2.0,2.0,2.0,0.0
2990000000.0,150.0,232.0,2.0,4.0,4.0,
1020000000.0,50.0,86.0,1.0,2.0,1.0,
945000000.0,60.0,105.0,1.0,2.0,1.0,
945000000.0,60.0,105.0,1.0,2.0,1.0,
1050000000.0,154.0,83.0,2.0,3.0,2.0,
840000000.0,48.0,84.0,1.0,2.0,1.0,
1050000000.0,70.0,67.0,1.0,,,1.0
1020000000.0,70.0,67.0,2.0,3.0,2.0,1.0
1300000000.0,135.0,115.0,1.0,4.0,2.0,4.0
800000000.0,56.0,68.0,2.0,3.0,2.0,0.0
795000000.0,77.0,60.0,2.0,3.0,2.0,1.0
897000000.0,70.0,70.0,2.0,3.0,2.0,0.0
607000000.0,46.0,60.0,2.0,2.0,2.0,0.0
1950000000.0,90.0,158.0,1.0,2.0,2.0,8.0
2500000000.0,45.0,218.0,1.0,2.0,1.0,
710000000.0,70.0,62.0,2.0,3.0,2.0,0.0
800000000.0,78.0,101.0,2.0,3.0,3.0,0.0
2300000000.0,45.0,218.0,1.0,2.0,1.0,22.0
850000000.0,60.0,56.0,2.0,3.0,2.0,0.0
900000000.0,135.0,178.0,2.0,4.0,2.0,
839000000.0,69.0,70.0,2.0,3.0,2.0,2.0
3300000000.0,400.0,280.0,4.0,5.0,4.0,1.0
662000000.0,52.0,40.0,2.0,2.0,2.0,0.0
679000000.0,54.0,57.0,2.0,3.0,2.0,0.0
1960000000.0,130.0,163.0,2.0,3.0,3.0,2.0
1510000000.0,88.0,74.0,2.0,3.0,2.0,0.0
1470000000.0,90.0,90.0,2.0,3.0,2.0,2.0
1610000000.0,88.0,151.0,2.0,3.0,2.0,1.0
1340000000.0,110.0,78.0,2.0,3.0,3.0,0.0
865000000.0,76.0,58.0,2.0,3.0,2.0,0.0
563000000.0,37.0,61.0,1.0,2.0,1.0,0.0
563000000.0,37.0,61.0,1.0,2.0,1.0,0.0
563000000.0,37.0,61.0,1.0,2.0,1.0,0.0
670000000.0,45.0,92.0,1.0,2.0,1.0,
260000000.0,36.0,60.0,1.0,2.0,1.0,0.0
365000000.0,36.0,62.0,1.0,2.0,1.0,0.0
660000000.0,50.0,82.0,1.0,2.0,1.0,
195000000.0,36.0,40.0,1.0,2.0,1.0,0.0
440000000.0,36.0,60.0,1.0,2.0,1.0,0.0
400000000.0,130.0,203.0,1.0,3.0,2.0,
85000000.0,30.0,60.0,1.0,2.0,1.0,2.0
370000000.0,36.0,65.0,1.0,,1.0,0.0
410000000.0,36.0,74.0,1.0,2.0,1.0,0.0
473000000.0,36.0,72.0,1.0,2.0,1.0,0.0
501000000.0,36.0,85.0,1.0,2.0,1.0,0.0
200000000.0,36.0,50.0,1.0,2.0,1.0,0.0
215000000.0,36.0,50.0,1.0,2.0,1.0,0.0
559000000.0,36.0,74.0,1.0,2.0,1.0,0.0
410000000.0,36.0,65.0,1.0,2.0,1.0,0.0
372000000.0,27.0,75.0,1.0,2.0,1.0,3.0
375000000.0,27.0,75.0,1.0,2.0,1.0,
325000000.0,40.0,60.0,1.0,2.0,1.0,0.0
325000000.0,40.0,60.0,1.0,2.0,1.0,0.0
325000000.0,40.0,60.0,1.0,2.0,1.0,0.0
200000000.0,36.0,45.0,1.0,,1.0,0.0
150000000.0,36.0,55.0,1.0,2.0,1.0,0.0
1560000000.0,90.0,109.0,2.0,3.0,2.0,
849000000.0,85.0,50.0,2.0,3.0,3.0,0.0
960000000.0,115.0,70.0,2.0,3.0,2.0,0.0
615000000.0,48.0,70.0,1.0,2.0,1.0,0.0
940000000.0,120.0,88.0,2.0,3.0,3.0,0.0
775000000.0,70.0,91.0,1.0,3.0,2.0,0.0
625000000.0,50.0,75.0,1.0,2.0,1.0,0.0
680000000.0,60.0,64.0,2.0,2.0,2.0,0.0
700000000.0,55.0,105.0,1.0,2.0,1.0,0.0
600000000.0,50.0,85.0,1.0,2.0,1.0,0.0
995000000.0,95.0,80.0,2.0,4.0,3.0,0.0
774000000.0,70.0,92.0,1.0,3.0,2.0,0.0
590000000.0,48.0,70.0,1.0,2.0,1.0,0.0
754000000.0,70.0,50.0,2.0,3.0,2.0,0.0
774000000.0,56.0,68.0,2.0,3.0,2.0,0.0
799000000.0,60.0,70.0,2.0,3.0,2.0,0.0
600000000.0,50.0,85.0,1.0,2.0,1.0,0.0
725000000.0,55.0,70.0,1.0,2.0,1.0,0.0
790000000.0,89.0,70.0,2.0,3.0,2.0,0.0
900000000.0,80.0,60.0,2.0,3.0,2.0,0.0
680000000.0,60.0,60.0,2.0,2.0,2.0,0.0
1490000000.0,130.0,98.0,2.0,3.0,3.0,0.0
1490000000.0,130.0,95.0,2.0,3.0,3.0,0.0
484000000.0,45.0,72.0,1.0,2.0,1.0,0.0
1550000000.0,104.0,84.0,2.0,3.0,3.0,0.0
730000000.0,48.0,101.0,1.0,2.0,1.0,0.0
590000000.0,48.0,70.0,1.0,2.0,1.0,0.0
595000000.0,48.0,72.0,1.0,2.0,1.0,0.0
592000000.0,48.0,70.0,1.0,2.0,1.0,0.0
550000000.0,50.0,72.0,1.0,2.0,1.0,0.0
680000000.0,45.0,70.0,1.0,2.0,1.0,0.0
965000000.0,115.0,70.0,2.0,3.0,2.0,0.0
870000000.0,140.0,131.0,1.0,3.0,1.0,
1260000000.0,95.0,164.0,1.0,3.0,2.0,
780000000.0,42.0,72.0,1.0,2.0,1.0,
900000000.0,81.0,81.0,1.0,3.0,1.0,
780000000.0,42.0,72.0,1.0,2.0,1.0,
1020000000.0,40.0,84.0,1.0,2.0,2.0,
900000000.0,81.0,81.0,1.0,3.0,1.0,
1260000000.0,95.0,164.0,1.0,3.0,2.0,
780000000.0,42.0,72.0,1.0,2.0,1.0,
1020000000.0,40.0,84.0,1.0,2.0,2.0,
1260000000.0,95.0,164.0,1.0,3.0,2.0,
1150000000.0,70.0,94.0,2.0,3.0,2.0,
500000000.0,50.0,75.0,1.0,2.0,1.0,0.0
870000000.0,140.0,131.0,1.0,3.0,1.0,
870000000.0,140.0,131.0,1.0,3.0,1.0,
960000000.0,90.0,108.0,1.0,2.0,1.0,
870000000.0,140.0,131.0,1.0,3.0,1.0,
960000000.0,90.0,108.0,1.0,2.0,1.0,
870000000.0,140.0,131.0,1.0,3.0,1.0,
960000000.0,90.0,108.0,1.0,2.0,1.0,
1260000000.0,95.0,164.0,1.0,3.0,2.0,
630000000.0,52.0,72.0,2.0,3.0,1.0,0.0
470000000.0,48.0,70.0,1.0,2.0,1.0,3.0
484000000.0,45.0,72.0,1.0,2.0,1.0,0.0
785000000.0,70.0,84.0,2.0,3.0,2.0,1.0
1370000000.0,75.0,124.0,2.0,3.0,3.0,6.0
3500000000.0,150.0,234.0,1.0,3.0,3.0,4.0
3500000000.0,150.0,234.0,1.0,3.0,3.0,4.0
1140000000.0,76.0,84.0,2.0,3.0,2.0,
780000000.0,68.0,98.0,1.0,3.0,1.0,
1560000000.0,90.0,72.0,2.0,3.0,2.0,
660000000.0,72.0,72.0,1.0,2.0,1.0,
750000000.0,60.0,60.0,2.0,3.0,2.0,0.0
1560000000.0,90.0,72.0,2.0,3.0,2.0,
780000000.0,68.0,98.0,1.0,3.0,1.0,
660000000.0,72.0,72.0,1.0,2.0,1.0,
660000000.0,72.0,72.0,1.0,2.0,1.0,
660000000.0,72.0,72.0,1.0,2.0,1.0,
1020000000.0,50.0,86.0,1.0,2.0,1.0,
1560000000.0,90.0,72.0,2.0,3.0,2.0,
800000000.0,71.0,96.0,1.0,2.0,1.0,
465000000.0,38.0,60.0,1.0,2.0,1.0,0.0
800000000.0,71.0,96.0,1.0,2.0,1.0,
660000000.0,72.0,72.0,1.0,2.0,1.0,
1560000000.0,90.0,72.0,2.0,3.0,2.0,
780000000.0,68.0,98.0,1.0,3.0,1.0,
800000000.0,71.0,96.0,1.0,2.0,1.0,
464000000.0,38.0,60.0,1.0,2.0,1.0,0.0
800000000.0,71.0,84.0,2.0,3.0,2.0,0.0
999000000.0,80.0,89.0,2.0,3.0,2.0,0.0
970000000.0,70.0,81.0,2.0,3.0,2.0,0.0
580000000.0,54.0,60.0,2.0,3.0,2.0,0.0
775000000.0,65.0,67.0,2.0,3.0,2.0,0.0
70000000.0,45.0,78.0,1.0,2.0,2.0,2.0
660000000.0,36.0,78.0,1.0,2.0,1.0,1.0
725000000.0,56.0,66.0,2.0,3.0,2.0,0.0
559000000.0,36.0,74.0,1.0,2.0,1.0,0.0
995000000.0,100.0,95.0,2.0,3.0,3.0,0.0
725000000.0,56.0,66.0,2.0,3.0,2.0,0.0
699000000.0,56.0,66.0,2.0,3.0,2.0,0.0
1350000000.0,150.0,120.0,2.0,4.0,3.0,
615000000.0,60.0,60.0,2.0,3.0,2.0,0.0
220000000.0,36.0,60.0,1.0,2.0,1.0,0.0
500000000.0,38.0,60.0,1.0,2.0,1.0,0.0
1100000000.0,75.0,96.0,2.0,3.0,3.0,
1920000000.0,160.0,167.0,1.0,2.0,3.0,
2040000000.0,150.0,113.0,2.0,2.0,2.0,
1560000000.0,140.0,72.0,2.0,3.0,3.0,
1920000000.0,160.0,167.0,1.0,2.0,3.0,
1100000000.0,75.0,96.0,2.0,3.0,3.0,
1100000000.0,75.0,96.0,2.0,3.0,3.0,
1560000000.0,140.0,72.0,2.0,3.0,3.0,
1500000000.0,150.0,151.0,2.0,4.0,3.0,
1980000000.0,105.0,95.0,2.0,3.0,2.0,
699000000.0,66.0,42.0,2.0,3.0,2.0,0.0
960000000.0,90.0,108.0,1.0,2.0,1.0,
1100000000.0,75.0,96.0,2.0,3.0,3.0,
1920000000.0,160.0,167.0,1.0,2.0,3.0,
2040000000.0,150.0,113.0,2.0,2.0,2.0,
1560000000.0,140.0,72.0,2.0,3.0,3.0,
1500000000.0,150.0,151.0,2.0,4.0,3.0,
2040000000.0,150.0,113.0,2.0,2.0,2.0,
1650000000.0,110.0,78.0,2.0,3.0,3.0,
1500000000.0,150.0,151.0,2.0,4.0,3.0,
1410000000.0,112.0,180.0,2.0,3.0,3.0,
1500000000.0,150.0,151.0,2.0,4.0,3.0,
1100000000.0,75.0,96.0,2.0,3.0,3.0,
1410000000.0,180.0,112.0,2.0,3.0,3.0,
1410000000.0,180.0,112.0,2.0,3.0,3.0,
1920000000.0,160.0,167.0,1.0,2.0,3.0,
1560000000.0,140.0,72.0,2.0,3.0,3.0,
295000000.0,45.0,70.0,1.0,2.0,1.0,3.0
1720000000.0,155.0,84.0,3.0,3.0,3.0,0.0
1430000000.0,90.0,67.0,2.0,4.0,3.0,1.0
2900000000.0,200.0,305.0,1.0,3.0,3.0,6.0
1500000000.0,104.0,164.0,2.0,3.0,3.0,
1020000000.0,50.0,86.0,1.0,2.0,1.0,
1500000000.0,104.0,164.0,2.0,3.0,3.0,
900000000.0,90.0,119.0,1.0,3.0,2.0,
840000000.0,48.0,84.0,1.0,2.0,1.0,
840000000.0,48.0,84.0,1.0,2.0,1.0,
800000000.0,71.0,96.0,1.0,2.0,1.0,
1020000000.0,50.0,86.0,1.0,2.0,1.0,
945000000.0,60.0,105.0,1.0,2.0,1.0,
1020000000.0,140.0,120.0,1.0,3.0,2.0,
945000000.0,60.0,105.0,1.0,2.0,1.0,
1500000000.0,104.0,164.0,2.0,3.0,3.0,
897000000.0,70.0,90.0,2.0,3.0,2.0,0.0
900000000.0,90.0,119.0,1.0,3.0,2.0,
1200000000.0,135.0,90.0,2.0,2.0,2.0,
840000000.0,48.0,84.0,1.0,2.0,1.0,
1200000000.0,78.0,98.0,2.0,2.0,3.0,
1020000000.0,140.0,120.0,1.0,3.0,2.0,
1500000000.0,104.0,164.0,2.0,3.0,3.0,
1300000000.0,180.0,220.0,1.0,3.0,3.0,
1000000000.0,140.0,140.0,2.0,3.0,2.0,
1850000000.0,230.0,160.0,2.0,4.0,3.0,
1080000000.0,70.0,90.0,2.0,2.0,1.0,
2280000000.0,200.0,180.0,2.0,3.0,4.0,
900000000.0,90.0,119.0,1.0,3.0,2.0,
900000000.0,90.0,119.0,1.0,3.0,2.0,
870000000.0,61.0,71.0,2.0,3.0,2.0,0.0
1080000000.0,70.0,90.0,2.0,2.0,1.0,
1080000000.0,70.0,90.0,2.0,2.0,1.0,
2280000000.0,200.0,180.0,2.0,3.0,4.0,
1560000000.0,145.0,115.0,2.0,3.0,3.0,
900000000.0,45.0,90.0,1.0,2.0,2.0,
1800000000.0,150.0,106.0,2.0,3.0,3.0,
1800000000.0,150.0,106.0,2.0,3.0,3.0,
1800000000.0,150.0,106.0,2.0,3.0,3.0,
1800000000.0,150.0,106.0,2.0,3.0,3.0,
2040000000.0,115.0,150.0,1.0,3.0,3.0,
4200000000.0,120.0,194.0,2.0,3.0,4.0,
658000000.0,55.0,55.0,2.0,2.0,2.0,0.0
2280000000.0,200.0,180.0,2.0,3.0,4.0,
780000000.0,68.0,98.0,1.0,3.0,1.0,
1560000000.0,145.0,115.0,2.0,3.0,3.0,
900000000.0,45.0,90.0,1.0,2.0,2.0,
1560000000.0,145.0,115.0,2.0,3.0,3.0,
900000000.0,45.0,90.0,1.0,2.0,2.0,
2040000000.0,115.0,150.0,1.0,3.0,3.0,
900000000.0,45.0,90.0,1.0,2.0,2.0,
2280000000.0,200.0,180.0,2.0,3.0,4.0,
1560000000.0,145.0,115.0,2.0,3.0,3.0,
4200000000.0,120.0,194.0,2.0,3.0,4.0,
800000000.0,68.0,70.0,2.0,3.0,2.0,0.0
556000000.0,55.0,55.0,1.0,2.0,2.0,0.0
651000000.0,55.0,54.0,2.0,2.0,2.0,0.0
995000000.0,70.0,72.0,2.0,3.0,2.0,0.0
1200000000.0,100.0,120.0,2.0,3.0,3.0,
1200000000.0,100.0,120.0,2.0,3.0,3.0,
1100000000.0,105.0,72.0,2.0,3.0,4.0,1.0
485000000.0,55.0,84.0,1.0,2.0,1.0,0.0
1400000000.0,120.0,78.0,2.0,3.0,2.0,
1980000000.0,105.0,95.0,2.0,3.0,2.0,
1650000000.0,110.0,78.0,2.0,3.0,3.0,
1680000000.0,88.0,152.0,1.0,3.0,2.0,
750000000.0,43.0,72.0,1.0,1.0,1.0,
950000000.0,100.0,85.0,2.0,2.0,2.0,
6500000000.0,400.0,468.0,2.0,5.0,5.0,
1400000000.0,120.0,78.0,2.0,3.0,2.0,
1150000000.0,110.0,72.0,1.0,3.0,3.0,0.0
960000000.0,60.0,90.0,1.0,2.0,1.0,
1400000000.0,120.0,78.0,2.0,3.0,2.0,
1980000000.0,105.0,95.0,2.0,3.0,2.0,
2520000000.0,200.0,150.0,2.0,4.0,3.0,
1560000000.0,90.0,109.0,2.0,3.0,2.0,
1500000000.0,150.0,151.0,2.0,4.0,3.0,
1920000000.0,160.0,167.0,1.0,2.0,3.0,
1560000000.0,140.0,72.0,2.0,3.0,3.0,
1400000000.0,120.0,78.0,2.0,3.0,2.0,
2520000000.0,200.0,150.0,2.0,4.0,3.0,
2520000000.0,125.0,132.0,2.0,4.0,3.0,
1980000000.0,105.0,95.0,2.0,3.0,2.0,
2640000000.0,140.0,110.0,2.0,4.0,4.0,
2040000000.0,150.0,113.0,2.0,2.0,2.0,
1650000000.0,110.0,78.0,2.0,3.0,3.0,
1410000000.0,112.0,180.0,2.0,3.0,3.0,
1200000000.0,77.0,120.0,2.0,2.0,2.0,
1650000000.0,200.0,140.0,2.0,4.0,3.0,7.0
1900000000.0,180.0,120.0,2.0,3.0,3.0,6.0
2200000000.0,160.0,118.0,2.0,3.0,3.0,
2700000000.0,,,,,,9.0
2550000000.0,158.0,120.0,2.0,3.0,3.0,5.0
1480000000.0,73.0,60.0,2.0,3.0,2.0,0.0
5700000000.0,320.0,246.0,2.0,4.0,4.0,5.0
3500000000.0,365.0,200.0,2.0,4.0,4.0,0.0
1570000000.0,56.0,112.0,1.0,3.0,1.0,
970000000.0,115.0,70.0,2.0,3.0,2.0,0.0
1950000000.0,180.0,120.0,2.0,4.0,2.0,10.0
3000000000.0,225.0,250.0,2.0,3.0,3.0,7.0
4000000000.0,237.0,425.0,2.0,5.0,4.0,
750000000.0,200.0,170.0,2.0,4.0,2.0,12.0
800000000.0,78.0,65.0,2.0,3.0,3.0,0.0
2500000000.0,178.0,120.0,2.0,3.0,3.0,0.0
890000000.0,78.0,101.0,2.0,3.0,3.0,0.0
2200000000.0,160.0,118.0,2.0,4.0,3.0,4.0
4200000000.0,400.0,234.0,2.0,3.0,3.0,4.0
4000000000.0,145.0,158.0,2.0,2.0,2.0,7.0
3500000000.0,500.0,321.0,2.0,6.0,4.0,27.0
6850000000.0,460.0,500.0,2.0,3.0,3.0,
3950000000.0,250.0,300.0,2.0,3.0,3.0,
1900000000.0,220.0,150.0,2.0,3.0,3.0,1.0
6200000000.0,388.0,710.0,2.0,4.0,3.0,22.0
5800000000.0,350.0,540.0,1.0,4.0,3.0,17.0
4500000000.0,175.0,387.0,1.0,4.0,3.0,
1090000000.0,110.0,72.0,2.0,3.0,4.0,0.0
680000000.0,70.0,60.0,2.0,2.0,2.0,0.0
2750000000.0,200.0,187.0,,3.0,3.0,
1650000000.0,110.0,78.0,2.0,3.0,3.0,
2280000000.0,83.0,120.0,2.0,2.0,2.0,
1500000000.0,140.0,120.0,2.0,3.0,3.0,5.0
1650000000.0,150.0,108.0,2.0,2.0,2.0,6.0
1200000000.0,90.0,132.0,1.0,2.0,2.0,17.0
1350000000.0,138.0,80.0,2.0,3.0,3.0,0.0
525000000.0,36.0,75.0,1.0,2.0,1.0,0.0
2130000000.0,91.0,120.0,2.0,3.0,2.0,0.0
1450000000.0,93.0,56.0,2.0,2.0,2.0,1.0
1480000000.0,73.0,62.0,2.0,3.0,2.0,0.0
1590000000.0,84.0,71.0,2.0,3.0,3.0,0.0
1170000000.0,88.0,93.0,2.0,3.0,2.0,0.0
2520000000.0,200.0,150.0,2.0,4.0,3.0,
4300000000.0,300.0,390.0,2.0,4.0,4.0,
1170000000.0,88.0,93.0,2.0,3.0,2.0,0.0
400000000.0,40.0,68.0,1.0,2.0,1.0,0.0
1560000000.0,90.0,109.0,2.0,3.0,2.0,
750000000.0,43.0,72.0,1.0,1.0,1.0,
660000000.0,50.0,82.0,1.0,2.0,1.0,
960000000.0,90.0,108.0,1.0,2.0,1.0,
660000000.0,50.0,82.0,1.0,2.0,1.0,
1200000000.0,45.0,120.0,1.0,2.0,1.0,1.0
1560000000.0,90.0,109.0,2.0,3.0,2.0,
793000000.0,90.0,72.0,2.0,3.0,2.0,0.0
1560000000.0,90.0,109.0,2.0,3.0,2.0,
484000000.0,42.0,66.0,1.0,2.0,1.0,
300000000.0,40.0,60.0,1.0,2.0,1.0,0.0
750000000.0,43.0,72.0,1.0,1.0,1.0,
235000000.0,36.0,50.0,1.0,2.0,1.0,0.0
1320000000.0,160.0,90.0,2.0,3.0,2.0,
660000000.0,50.0,82.0,1.0,2.0,1.0,
900000000.0,81.0,81.0,1.0,3.0,1.0,
1260000000.0,95.0,164.0,1.0,3.0,2.0,
1320000000.0,160.0,90.0,2.0,3.0,2.0,
750000000.0,43.0,72.0,1.0,1.0,1.0,
780000000.0,42.0,72.0,1.0,2.0,1.0,
1200000000.0,100.0,120.0,2.0,3.0,3.0,
750000000.0,43.0,72.0,1.0,1.0,1.0,
660000000.0,50.0,82.0,1.0,2.0,1.0,
1200000000.0,100.0,120.0,2.0,3.0,3.0,
1020000000.0,40.0,84.0,1.0,2.0,2.0,
1560000000.0,90.0,109.0,2.0,3.0,2.0,
901000000.0,78.0,101.0,2.0,3.0,3.0,0.0
901000000.0,91.0,101.0,2.0,3.0,3.0,0.0
1110000000.0,101.0,91.0,2.0,4.0,3.0,0.0
485000000.0,45.0,60.0,1.0,2.0,1.0,0.0
4000000000.0,300.0,600.0,2.0,4.0,3.0,12.0
1200000000.0,75.0,84.0,2.0,2.0,2.0,1.0
800000000.0,56.0,68.0,2.0,3.0,2.0,0.0
750000000.0,69.0,70.0,2.0,3.0,2.0,0.0
600000000.0,38.0,68.0,1.0,2.0,1.0,0.0
650000000.0,52.0,72.0,2.0,3.0,1.0,0.0
917000000.0,45.0,84.0,1.0,2.0,1.0,1.0
950000000.0,118.0,70.0,2.0,4.0,2.0,0.0
955000000.0,115.0,70.0,2.0,3.0,2.0,0.0
1870000000.0,135.0,124.0,2.0,4.0,4.0,0.0
285000000.0,40.0,63.0,1.0,2.0,1.0,0.0
1330000000.0,75.0,84.0,1.0,,,0.0
2490000000.0,133.0,158.0,2.0,4.0,4.0,0.0
2280000000.0,126.0,142.0,2.0,3.0,3.0,0.0
230000000.0,36.0,50.0,1.0,2.0,1.0,0.0
3500000000.0,120.0,200.0,2.0,3.0,4.0,
800000000.0,78.0,101.0,2.0,3.0,3.0,0.0
387000000.0,42.0,55.0,1.0,2.0,1.0,0.0
485000000.0,42.0,72.0,1.0,2.0,1.0,0.0
525000000.0,45.0,73.0,1.0,2.0,1.0,
1600000000.0,79.0,120.0,2.0,3.0,2.0,0.0
445000000.0,80.0,60.0,1.0,4.0,2.0,1.0
1450000000.0,68.0,144.0,1.0,2.0,2.0,6.0
200000000.0,36.0,50.0,1.0,2.0,1.0,0.0
1800000000.0,120.0,112.0,2.0,5.0,4.0,1.0
750000000.0,50.0,66.0,1.0,2.0,1.0,1.0
650000000.0,80.0,119.0,1.0,3.0,1.0,12.0
2280000000.0,103.0,110.0,2.0,3.0,3.0,1.0
